ticker,entry_date,exit_date,entry_price,exit_price,profit,return_pct,days_held
AMD,2023-11-16,2023-11-21,119.83,119.16,-0.67,-0.56,5
AMD,2023-11-22,2023-11-30,122.51,121.16,-1.35,-1.1,8
AMD,2023-12-05,2023-12-07,118.38,128.37,9.99,8.44,2
AMD,2023-12-19,2023-12-20,140.15,135.47,-4.68,-3.34,1
AMD,2024-01-04,2024-01-08,136.01,146.18,10.17,7.48,4
AMD,2024-03-08,2024-03-11,207.39,198.39,-9.0,-4.34,3
AMD,2024-05-13,2024-05-14,150.56,153.16,2.6,1.73,1
AMD,2024-06-28,2024-07-01,162.21,157.69,-4.52,-2.79,3
AMD,2024-07-23,2024-07-24,154.0,144.63,-9.37,-6.08,1
AMD,2024-07-29,2024-07-30,139.75,138.44,-1.31,-0.94,1
AMD,2024-08-02,2024-08-06,132.5,130.18,-2.32,-1.75,4
AMD,2024-08-07,2024-08-08,128.67,136.32,7.65,5.95,1
AMD,2024-08-29,2024-08-30,145.49,148.56,3.07,2.11,1
AMD,2024-09-05,2024-09-06,139.44,134.35,-5.09,-3.65,1
AMD,2024-09-16,2024-09-17,152.08,150.82,-1.26,-0.83,1
AMD,2024-09-18,2024-09-19,148.29,156.74,8.45,5.7,1
AMD,2024-10-02,2024-10-04,159.78,170.9,11.12,6.96,2
AMD,2024-10-25,2024-10-28,156.23,159.92,3.69,2.36,3
AMD,2024-11-04,2024-11-06,140.71,145.1,4.39,3.12,2
AMD,2024-11-13,2024-11-15,139.3,134.9,-4.4,-3.16,2
AMD,2024-11-18,2024-11-20,138.93,137.6,-1.33,-0.96,2
AMD,2024-11-22,2024-11-25,138.35,141.13,2.78,2.01,3
AMD,2024-11-29,2024-12-03,137.18,141.98,4.8,3.5,4
AMD,2024-12-12,2024-12-13,130.6,126.91,-3.69,-2.83,1
AMD,2024-12-17,2024-12-24,125.02,126.29,1.27,1.02,7
AMD,2024-12-26,2024-12-27,125.06,125.19,0.13,0.1,1
AMD,2024-12-30,2025-01-06,122.44,129.55,7.11,5.81,7
AMD,2025-01-07,2025-01-08,127.33,121.84,-5.49,-4.31,1
AMD,2025-01-13,2025-01-27,117.32,115.01,-2.31,-1.97,14
AMD,2025-01-28,2025-02-04,114.17,119.5,5.33,4.67,7
AMD,2025-02-06,2025-05-07,110.16,100.36,-9.8,-8.9,90
AMD,2025-05-08,2025-05-14,101.7,117.72,16.02,15.75,6
AMD,2025-05-15,2025-05-16,114.99,117.17,2.18,1.9,1
AMD,2025-05-19,2025-06-11,114.74,121.14,6.4,5.58,23
AMD,2025-06-12,2025-06-16,118.5,126.39,7.89,6.66,4
AMD,2025-06-20,2025-06-23,128.24,129.58,1.34,1.04,3
AMZN,2020-08-07,2020-08-10,158.37,157.41,-0.96,-0.61,3
AMZN,2020-08-11,2020-08-12,154.03,158.11,4.08,2.65,1
AMZN,2020-08-13,2020-08-14,158.05,157.4,-0.65,-0.41,1
AMZN,2020-08-17,2020-08-18,159.12,165.62,6.5,4.09,1
AMZN,2020-08-19,2020-08-20,163.02,164.87,1.84,1.13,1
AMZN,2020-08-21,2020-08-25,164.24,167.32,3.09,1.88,4
AMZN,2020-08-28,2020-09-01,170.09,174.96,4.87,2.86,4
AMZN,2020-09-08,2020-09-09,157.49,163.43,5.94,3.77,1
AMZN,2020-09-10,2020-09-11,158.76,155.81,-2.94,-1.85,1
AMZN,2020-09-14,2020-09-15,155.15,157.81,2.66,1.71,1
AMZN,2020-09-16,2020-09-17,153.9,150.44,-3.47,-2.25,1
AMZN,2020-09-23,2020-09-25,149.99,154.76,4.76,3.18,2
AMZN,2020-09-29,2020-10-01,157.24,161.06,3.82,2.43,2
AMZN,2020-10-02,2020-10-05,156.25,159.96,3.71,2.37,3
AMZN,2020-10-06,2020-10-07,155.0,159.78,4.79,3.09,1
AMZN,2020-10-08,2020-10-09,159.53,164.33,4.81,3.01,1
AMZN,2020-10-19,2020-10-21,160.36,159.25,-1.11,-0.69,2
AMZN,2020-10-26,2020-10-27,160.35,164.32,3.96,2.47,1
AMZN,2020-10-28,2020-10-29,158.14,160.55,2.41,1.52,1
AMZN,2020-11-09,2020-11-10,157.19,151.75,-5.44,-3.46,1
AMZN,2020-11-12,2020-11-13,155.51,156.44,0.93,0.6,1
AMZN,2020-11-17,2020-11-19,156.78,155.85,-0.93,-0.59,2
AMZN,2020-11-20,2020-11-23,154.97,154.92,-0.05,-0.03,3
AMZN,2020-11-24,2020-11-30,155.9,158.4,2.5,1.6,6
AMZN,2020-12-03,2020-12-08,159.34,158.86,-0.47,-0.3,5
AMZN,2020-12-09,2020-12-11,155.21,155.82,0.61,0.39,2
AMZN,2020-12-14,2020-12-15,157.85,158.26,0.41,0.26,1
AMZN,2020-12-17,2020-12-18,161.8,160.08,-1.72,-1.06,1
AMZN,2020-12-22,2020-12-28,160.33,164.2,3.87,2.42,6
AMZN,2020-12-30,2021-01-04,164.29,159.33,-4.96,-3.02,5
AMZN,2021-01-06,2021-01-08,156.92,159.13,2.22,1.41,2
AMZN,2021-01-11,2021-01-12,155.71,156.04,0.33,0.21,1
AMZN,2021-01-13,2021-01-20,158.29,163.17,4.87,3.08,7
AMZN,2021-01-21,2021-01-25,165.35,164.7,-0.65,-0.39,4
AMZN,2021-01-28,2021-01-29,161.88,160.31,-1.57,-0.97,1
AMZN,2021-02-03,2021-02-04,165.63,166.55,0.92,0.56,1
AMZN,2021-02-09,2021-02-10,165.25,164.33,-0.92,-0.56,1
AMZN,2021-02-11,2021-02-12,163.11,163.89,0.78,0.48,1
AMZN,2021-02-16,2021-02-17,163.45,165.43,1.98,1.21,1
AMZN,2021-02-19,2021-02-23,162.49,159.73,-2.77,-1.7,4
AMZN,2021-02-25,2021-02-26,152.86,154.65,1.79,1.17,1
AMZN,2021-03-02,2021-03-05,154.73,150.02,-4.7,-3.04,3
AMZN,2021-03-08,2021-03-12,147.6,154.47,6.88,4.66,4
AMZN,2021-03-16,2021-03-19,154.59,153.75,-0.85,-0.55,3
AMZN,2021-03-22,2021-03-26,155.54,152.6,-2.94,-1.89,4
AMZN,2021-03-30,2021-04-01,152.76,158.05,5.29,3.46,2
AMZN,2021-04-06,2021-04-09,161.19,168.61,7.42,4.6,3
AMZN,2021-04-12,2021-04-15,168.97,168.95,-0.01,-0.01,3
AMZN,2021-04-19,2021-04-21,168.6,168.1,-0.5,-0.3,2
AMZN,2021-04-22,2021-04-26,165.45,170.45,5.0,3.02,4
AMZN,2021-04-27,2021-04-29,170.87,173.57,2.69,1.58,2
AMZN,2021-04-30,2021-05-03,173.37,169.32,-4.05,-2.33,3
AMZN,2021-05-05,2021-05-06,163.53,165.32,1.79,1.1,1
AMZN,2021-05-07,2021-05-11,164.58,161.2,-3.39,-2.06,4
AMZN,2021-05-12,2021-05-13,157.6,158.07,0.48,0.3,1
AMZN,2021-05-17,2021-05-19,163.52,161.59,-1.93,-1.18,2
AMZN,2021-05-20,2021-05-25,162.38,162.95,0.57,0.35,5
AMZN,2021-05-26,2021-06-02,163.26,161.7,-1.56,-0.95,7
AMZN,2021-06-03,2021-06-07,159.35,159.9,0.55,0.35,4
AMZN,2021-06-08,2021-06-10,163.21,167.48,4.28,2.62,2
AMZN,2021-06-11,2021-06-14,167.34,169.19,1.85,1.11,3
AMZN,2021-06-15,2021-06-16,169.16,170.76,1.61,0.95,1
AMZN,2021-06-22,2021-06-23,175.27,175.19,-0.08,-0.05,1
AMZN,2021-06-24,2021-07-02,172.45,175.55,3.1,1.79,8
AMZN,2021-07-12,2021-07-14,185.93,184.08,-1.84,-0.99,2
AMZN,2021-07-15,2021-07-19,181.56,177.48,-4.08,-2.25,4
AMZN,2021-08-04,2021-08-06,167.74,167.25,-0.49,-0.29,2
AMZN,2021-08-09,2021-08-12,167.09,165.18,-1.92,-1.15,3
AMZN,2021-08-13,2021-08-16,164.7,164.95,0.25,0.15,3
AMZN,2021-08-18,2021-08-20,160.06,160.0,-0.06,-0.04,2
AMZN,2021-08-23,2021-08-27,163.29,167.48,4.19,2.56,4
AMZN,2021-08-30,2021-08-31,171.08,173.54,2.46,1.44,1
AMZN,2021-09-01,2021-09-03,173.95,173.9,-0.05,-0.03,2
AMZN,2021-09-07,2021-09-15,175.46,173.79,-1.67,-0.95,8
AMZN,2021-09-21,2021-09-27,167.18,170.29,3.11,1.86,6
AMZN,2021-09-29,2021-10-06,165.06,163.1,-1.96,-1.18,7
AMZN,2021-10-07,2021-10-15,165.12,170.45,5.33,3.23,8
AMZN,2021-10-19,2021-10-28,172.21,172.33,0.12,0.07,9
AMZN,2021-11-05,2021-11-09,175.95,178.81,2.86,1.63,4
AMZN,2021-11-10,2021-11-12,174.1,176.26,2.16,1.24,2
AMZN,2021-11-15,2021-11-18,177.28,184.8,7.52,4.24,3
AMZN,2021-11-19,2021-11-23,183.83,179.0,-4.83,-2.63,4
AMZN,2021-11-24,2021-12-03,179.02,169.49,-9.53,-5.32,9
AMZN,2021-12-08,2021-12-10,176.16,172.21,-3.95,-2.24,2
AMZN,2021-12-13,2021-12-14,169.57,169.09,-0.48,-0.28,1
AMZN,2021-12-16,2021-12-17,168.87,170.02,1.15,0.68,1
AMZN,2021-12-22,2022-01-03,171.04,170.4,-0.63,-0.37,12
AMZN,2022-01-04,2022-01-10,167.52,161.49,-6.04,-3.6,6
AMZN,2022-01-12,2022-01-14,165.21,162.14,-3.07,-1.86,2
AMZN,2022-01-19,2022-01-24,156.3,144.54,-11.75,-7.52,5
AMZN,2022-01-25,2022-01-28,139.99,143.98,3.99,2.85,3
AMZN,2022-02-07,2022-02-08,157.94,161.41,3.48,2.2,1
AMZN,2022-02-09,2022-02-15,161.19,156.51,-4.68,-2.9,6
AMZN,2022-02-17,2022-02-18,154.65,152.6,-2.05,-1.33,1
AMZN,2022-02-22,2022-02-24,150.2,151.36,1.16,0.77,2
AMZN,2022-03-01,2022-03-02,151.14,152.05,0.91,0.6,1
AMZN,2022-03-03,2022-03-04,147.9,145.64,-2.26,-1.53,1
AMZN,2022-03-07,2022-03-09,137.45,139.28,1.83,1.33,2
AMZN,2022-03-11,2022-03-15,145.52,147.37,1.84,1.27,4
AMZN,2022-03-21,2022-03-24,161.49,163.65,2.16,1.34,3
AMZN,2022-03-30,2022-04-04,166.3,168.35,2.05,1.23,5
AMZN,2022-04-05,2022-04-06,164.05,158.76,-5.3,-3.23,1
AMZN,2022-04-08,2022-04-13,154.46,155.54,1.08,0.7,5
AMZN,2022-04-14,2022-04-19,151.71,158.12,6.41,4.22,5
AMZN,2022-04-20,2022-04-25,154.0,146.07,-7.92,-5.15,5
AMZN,2022-04-26,2022-04-28,139.39,144.6,5.21,3.73,2
AMZN,2022-05-03,2022-05-04,124.25,125.93,1.67,1.35,1
AMZN,2022-05-06,2022-05-13,114.77,113.06,-1.72,-1.5,7
AMZN,2022-05-16,2022-05-17,110.81,115.37,4.56,4.11,1
AMZN,2022-05-18,2022-05-20,107.11,107.59,0.48,0.45,2
AMZN,2022-05-25,2022-05-27,106.78,115.15,8.37,7.84,2
AMZN,2022-06-01,2022-06-02,121.68,125.51,3.83,3.15,1
AMZN,2022-06-06,2022-06-07,124.79,123.0,-1.79,-1.43,1
AMZN,2022-06-08,2022-06-16,121.18,103.66,-17.52,-14.46,8
AMZN,2022-06-22,2022-06-23,108.95,112.44,3.49,3.2,1
AMZN,2022-06-27,2022-06-30,113.22,106.21,-7.01,-6.19,3
AMZN,2022-07-06,2022-07-14,114.33,110.63,-3.7,-3.24,8
AMZN,2022-07-15,2022-07-19,113.55,118.21,4.66,4.1,4
AMZN,2022-07-22,2022-07-28,122.42,122.28,-0.14,-0.11,6
AMZN,2022-08-01,2022-08-04,135.39,142.57,7.18,5.3,3
AMZN,2022-08-05,2022-08-12,140.8,143.55,2.75,1.95,7
AMZN,2022-08-15,2022-08-25,143.18,137.28,-5.9,-4.12,10
AMZN,2022-08-26,2022-09-01,130.75,127.82,-2.93,-2.24,6
AMZN,2022-09-02,2022-09-07,127.51,129.48,1.97,1.54,5
AMZN,2022-09-08,2022-09-16,129.82,123.53,-6.29,-4.85,8
AMZN,2022-09-19,2022-09-23,124.66,113.78,-10.88,-8.73,4
AMZN,2022-09-26,2022-09-29,115.15,114.8,-0.35,-0.3,3
AMZN,2022-09-30,2022-10-13,113.0,112.53,-0.47,-0.42,13
AMZN,2022-10-14,2022-10-21,106.9,119.32,12.42,11.62,7
AMZN,2022-10-25,2022-10-27,120.6,110.96,-9.64,-7.99,2
AMZN,2022-10-31,2022-11-04,102.44,90.98,-11.46,-11.19,4
AMZN,2022-11-07,2022-11-10,90.53,96.63,6.1,6.74,3
AMZN,2022-11-14,2022-11-18,98.49,94.14,-4.35,-4.42,4
AMZN,2022-11-21,2022-11-22,92.46,93.2,0.74,0.8,1
AMZN,2022-11-23,2022-11-30,94.13,96.54,2.41,2.56,7
AMZN,2022-12-01,2022-12-08,95.5,90.35,-5.15,-5.39,7
AMZN,2022-12-09,2022-12-12,89.09,90.55,1.46,1.64,3
AMZN,2022-12-13,2022-12-16,92.49,87.86,-4.63,-5.01,3
AMZN,2022-12-19,2023-01-06,84.92,86.08,1.16,1.37,18
AMZN,2023-01-09,2023-01-11,87.36,95.09,7.73,8.85,2
AMZN,2023-01-17,2023-01-20,96.05,97.25,1.2,1.25,3
AMZN,2023-01-24,2023-01-25,96.32,97.18,0.86,0.89,1
AMZN,2023-01-27,2023-02-01,102.24,105.15,2.91,2.85,5
AMZN,2023-02-03,2023-02-07,103.39,102.11,-1.28,-1.24,4
AMZN,2023-02-08,2023-02-23,100.05,95.82,-4.23,-4.23,15
AMZN,2023-02-24,2023-03-20,93.5,97.71,4.21,4.5,24
AMZN,2023-03-21,2023-03-24,100.61,98.13,-2.48,-2.46,3
AMZN,2023-03-27,2023-04-27,98.04,109.82,11.78,12.02,31
AMZN,2023-04-28,2023-05-30,105.45,121.66,16.21,15.37,32
AMZN,2023-05-31,2023-06-14,120.58,126.42,5.84,4.84,14
AMZN,2023-06-16,2023-06-22,125.49,130.15,4.66,3.71,6
AMZN,2023-06-23,2023-07-12,129.33,130.8,1.47,1.14,19
AMZN,2023-07-14,2023-07-21,134.68,130.0,-4.68,-3.47,7
AMZN,2023-07-24,2023-08-03,128.8,128.91,0.11,0.09,10
AMZN,2023-08-04,2023-08-07,139.57,142.22,2.65,1.9,3
AMZN,2023-08-09,2023-08-14,137.85,140.57,2.72,1.97,5
AMZN,2023-08-15,2023-08-23,137.67,135.52,-2.15,-1.56,8
AMZN,2023-08-24,2023-08-25,131.84,133.26,1.42,1.08,1
AMZN,2023-08-28,2023-09-05,133.14,137.27,4.13,3.1,8
AMZN,2023-09-06,2023-09-07,135.36,137.85,2.49,1.84,1
AMZN,2023-09-08,2023-09-11,138.23,143.1,4.87,3.52,3
AMZN,2023-09-12,2023-09-13,141.23,144.85,3.62,2.56,1
AMZN,2023-09-15,2023-09-19,140.39,137.63,-2.76,-1.97,4
AMZN,2023-09-20,2023-10-05,135.29,125.96,-9.33,-6.9,15
AMZN,2023-10-06,2023-10-09,127.96,128.26,0.3,0.23,3
AMZN,2023-10-10,2023-10-24,129.48,128.56,-0.92,-0.71,14
AMZN,2023-10-25,2023-10-30,121.39,132.71,11.32,9.33,5
AMZN,2023-10-31,2023-11-01,133.09,137.0,3.91,2.94,1
AMZN,2023-11-03,2023-11-10,138.6,143.56,4.96,3.58,7
AMZN,2023-11-13,2023-11-16,142.59,142.83,0.24,0.17,3
AMZN,2023-11-17,2023-11-21,145.18,143.9,-1.28,-0.88,4
AMZN,2023-11-22,2023-12-04,146.71,144.84,-1.87,-1.27,12
AMZN,2023-12-05,2023-12-11,146.88,145.89,-0.99,-0.67,6
AMZN,2023-12-12,2023-12-13,147.48,148.84,1.36,0.92,1
AMZN,2023-12-19,2023-12-21,153.79,153.84,0.05,0.03,2
AMZN,2023-12-22,2024-01-08,153.42,149.1,-4.32,-2.82,17
AMZN,2024-01-09,2024-01-17,151.37,151.71,0.34,0.22,8
AMZN,2024-01-18,2024-01-19,153.5,155.34,1.84,1.2,1
AMZN,2024-01-22,2024-01-23,154.78,156.02,1.24,0.8,1
AMZN,2024-01-24,2024-01-25,156.87,157.75,0.88,0.56,1
AMZN,2024-01-26,2024-01-29,159.12,161.26,2.14,1.34,3
AMZN,2024-01-30,2024-02-01,159.0,159.28,0.28,0.18,2
AMZN,2024-02-06,2024-02-07,169.15,170.53,1.38,0.82,1
AMZN,2024-02-08,2024-02-09,169.84,174.45,4.61,2.71,1
AMZN,2024-02-12,2024-02-14,172.34,170.98,-1.36,-0.79,2
AMZN,2024-02-20,2024-02-22,167.08,174.58,7.5,4.49,2
AMZN,2024-02-23,2024-02-29,174.99,176.76,1.77,1.01,6
AMZN,2024-03-01,2024-03-12,178.22,175.39,-2.83,-1.59,11
AMZN,2024-03-13,2024-03-14,176.56,178.75,2.19,1.24,1
AMZN,2024-03-15,2024-03-19,174.42,175.9,1.48,0.85,4
AMZN,2024-03-21,2024-03-22,178.15,178.87,0.72,0.4,1
AMZN,2024-03-25,2024-03-27,179.71,179.83,0.12,0.07,2
AMZN,2024-03-28,2024-04-02,180.38,180.69,0.31,0.17,5
AMZN,2024-04-03,2024-04-09,182.41,185.67,3.26,1.79,6
AMZN,2024-04-12,2024-04-22,186.13,177.23,-8.9,-4.78,10
AMZN,2024-04-24,2024-04-25,176.59,173.67,-2.92,-1.65,1
AMZN,2024-04-30,2024-05-02,175.0,184.72,9.72,5.55,2
AMZN,2024-05-03,2024-05-06,186.21,188.7,2.49,1.34,3
AMZN,2024-05-07,2024-05-08,188.76,188.0,-0.76,-0.4,1
AMZN,2024-05-09,2024-05-14,189.5,187.07,-2.43,-1.28,5
AMZN,2024-05-16,2024-05-21,183.63,183.15,-0.48,-0.26,5
AMZN,2024-05-22,2024-05-28,183.13,182.15,-0.98,-0.54,6
AMZN,2024-05-29,2024-05-31,182.02,176.44,-5.58,-3.07,2
AMZN,2024-06-07,2024-06-10,184.3,187.06,2.76,1.5,3
AMZN,2024-06-13,2024-06-14,183.83,183.66,-0.17,-0.09,1
AMZN,2024-06-24,2024-06-26,185.57,193.61,8.04,4.33,2
AMZN,2024-06-28,2024-07-01,193.25,197.2,3.95,2.04,3
AMZN,2024-07-03,2024-07-05,197.59,200.0,2.41,1.22,2
AMZN,2024-07-08,2024-07-10,199.29,199.79,0.5,0.25,2
AMZN,2024-07-12,2024-07-17,194.49,187.93,-6.56,-3.37,5
AMZN,2024-07-19,2024-07-25,183.13,179.85,-3.28,-1.79,6
AMZN,2024-07-26,2024-07-30,182.5,181.71,-0.79,-0.43,4
AMZN,2024-07-31,2024-08-02,186.98,167.9,-19.08,-10.2,2
AMZN,2024-08-06,2024-08-08,161.93,165.8,3.87,2.39,2
AMZN,2024-08-09,2024-08-15,166.94,177.59,10.65,6.38,6
AMZN,2024-08-16,2024-08-19,177.06,178.22,1.16,0.66,3
AMZN,2024-08-20,2024-08-28,178.88,170.8,-8.08,-4.52,8
AMZN,2024-08-29,2024-08-30,172.12,178.5,6.38,3.71,1
AMZN,2024-09-03,2024-09-09,176.25,175.4,-0.85,-0.48,6
AMZN,2024-09-10,2024-09-11,179.55,184.52,4.97,2.77,1
AMZN,2024-09-13,2024-09-16,186.49,184.89,-1.6,-0.86,3
AMZN,2024-09-17,2024-09-19,186.88,189.87,2.99,1.6,2
AMZN,2024-09-25,2024-09-26,192.53,191.16,-1.37,-0.71,1
AMZN,2024-09-27,2024-10-01,187.97,185.13,-2.84,-1.51,4
AMZN,2024-10-02,2024-10-04,184.76,186.51,1.75,0.95,2
AMZN,2024-10-07,2024-10-08,180.8,182.72,1.92,1.06,1
AMZN,2024-10-10,2024-10-15,186.65,187.69,1.04,0.56,5
AMZN,2024-10-16,2024-10-17,186.89,187.53,0.64,0.34,1
AMZN,2024-10-18,2024-10-21,188.99,189.07,0.08,0.04,3
AMZN,2024-10-22,2024-10-24,189.7,186.38,-3.32,-1.75,2
AMZN,2024-10-25,2024-10-29,187.83,190.83,3.0,1.6,4
AMZN,2024-10-30,2024-10-31,192.73,186.4,-6.33,-3.28,1
AMZN,2024-11-07,2024-11-08,210.05,208.18,-1.87,-0.89,1
AMZN,2024-11-11,2024-11-12,206.84,208.91,2.07,1.0,1
AMZN,2024-11-14,2024-11-15,211.48,202.61,-8.87,-4.19,1
AMZN,2024-11-18,2024-11-19,201.7,204.61,2.91,1.44,1
AMZN,2024-11-22,2024-11-25,197.12,201.45,4.33,2.2,3
AMZN,2024-11-27,2024-11-29,205.74,207.89,2.15,1.05,2
AMZN,2024-12-02,2024-12-03,210.71,213.44,2.73,1.3,1
AMZN,2024-12-04,2024-12-05,218.16,220.55,2.39,1.1,1
AMZN,2024-12-09,2024-12-11,226.09,230.26,4.17,1.84,2
AMZN,2024-12-12,2024-12-16,228.97,232.93,3.96,1.73,4
AMZN,2024-12-18,2024-12-20,220.52,224.92,4.4,2.0,2
AMZN,2024-12-23,2024-12-24,225.06,229.05,3.99,1.77,1
AMZN,2024-12-26,2024-12-27,227.05,223.75,-3.3,-1.45,1
AMZN,2024-12-31,2025-01-03,219.39,224.19,4.8,2.19,3
AMZN,2025-01-07,2025-01-08,222.11,222.13,0.02,0.01,1
AMZN,2025-01-14,2025-01-15,217.76,223.35,5.59,2.57,1
AMZN,2025-01-16,2025-01-17,220.66,225.94,5.28,2.39,1
AMZN,2025-01-28,2025-01-30,238.15,234.64,-3.51,-1.47,2
AMZN,2025-01-31,2025-02-03,237.68,237.42,-0.26,-0.11,3
AMZN,2025-02-05,2025-02-06,236.17,238.83,2.66,1.13,1
AMZN,2025-02-07,2025-02-10,229.15,233.14,3.99,1.74,3
AMZN,2025-02-12,2025-02-13,228.93,230.37,1.44,0.63,1
AMZN,2025-02-24,2025-02-25,212.71,212.8,0.09,0.04,1
AMZN,2025-02-26,2025-02-28,214.35,212.28,-2.07,-0.97,2
AMZN,2025-03-03,2025-03-04,205.02,203.8,-1.22,-0.6,1
AMZN,2025-03-11,2025-03-12,196.59,198.89,2.3,1.17,1
AMZN,2025-03-20,2025-03-21,194.95,196.21,1.26,0.65,1
AMZN,2025-03-26,2025-03-31,201.13,190.26,-10.87,-5.4,5
AMZN,2025-04-01,2025-04-02,192.17,196.01,3.84,2.0,1
AMZN,2025-04-04,2025-04-09,171.0,191.1,20.1,11.75,5
AMZN,2025-04-15,2025-04-21,179.59,167.32,-12.27,-6.83,6
AMZN,2025-04-22,2025-04-24,173.18,186.54,13.36,7.71,2
AMZN,2025-05-05,2025-05-08,186.35,192.08,5.73,3.07,3
AMZN,2025-05-13,2025-05-14,211.37,210.25,-1.12,-0.53,1
AMZN,2025-05-21,2025-05-23,201.12,200.99,-0.13,-0.06,2
AMZN,2025-05-28,2025-05-30,204.72,205.01,0.29,0.14,2
AMZN,2025-06-03,2025-06-04,205.71,207.23,1.52,0.74,1
AMZN,2025-06-05,2025-06-06,207.91,213.57,5.66,2.72,1
AMZN,2025-06-11,2025-06-12,213.2,213.24,0.04,0.02,1
AMZN,2025-06-13,2025-06-16,212.1,216.1,4.0,1.89,3
AMZN,2025-06-17,2025-06-20,214.82,209.69,-5.13,-2.39,3
AMZN,2025-06-24,2025-06-26,212.77,217.12,4.35,2.04,2
AMZN,2025-06-30,2025-07-01,219.39,220.46,1.07,0.49,1
ARKK,2020-08-05,2020-08-07,82.88,79.86,-3.02,-3.64,2
ARKK,2020-08-10,2020-08-18,80.81,85.76,4.95,6.12,8
ARKK,2020-08-19,2020-08-24,86.03,85.64,-0.39,-0.45,5
ARKK,2020-08-26,2020-08-27,88.49,87.88,-0.61,-0.69,1
ARKK,2020-08-28,2020-09-01,89.42,94.11,4.7,5.25,4
ARKK,2020-09-08,2020-09-09,80.45,83.82,3.37,4.19,1
ARKK,2020-09-10,2020-09-11,83.1,82.63,-0.47,-0.57,1
ARKK,2020-09-14,2020-09-18,86.25,87.01,0.76,0.89,4
ARKK,2020-09-24,2020-09-28,85.1,88.8,3.7,4.35,4
ARKK,2020-09-29,2020-10-08,89.81,97.36,7.55,8.41,9
ARKK,2020-10-09,2020-10-22,99.48,95.44,-4.05,-4.07,13
ARKK,2020-10-26,2020-10-28,94.1,91.73,-2.37,-2.52,2
ARKK,2020-10-29,2020-10-30,92.93,87.9,-5.03,-5.42,1
ARKK,2020-11-04,2020-11-05,94.4,97.61,3.2,3.39,1
ARKK,2020-11-12,2020-11-16,95.74,96.37,0.63,0.66,4
ARKK,2020-11-18,2020-11-24,97.8,102.76,4.96,5.07,6
ARKK,2020-11-25,2020-11-27,105.02,108.22,3.19,3.04,2
ARKK,2020-12-03,2020-12-04,110.64,113.45,2.82,2.55,1
ARKK,2020-12-07,2020-12-08,116.83,118.28,1.44,1.23,1
ARKK,2020-12-10,2020-12-11,121.21,119.92,-1.29,-1.06,1
ARKK,2020-12-14,2020-12-15,120.29,120.34,0.05,0.04,1
ARKK,2020-12-17,2020-12-18,122.05,123.24,1.19,0.98,1
ARKK,2020-12-21,2020-12-22,127.15,130.74,3.59,2.82,1
ARKK,2020-12-30,2020-12-31,125.02,122.45,-2.57,-2.05,1
ARKK,2021-01-06,2021-01-08,126.13,140.14,14.02,11.11,2
ARKK,2021-01-14,2021-01-15,142.9,139.58,-3.31,-2.32,1
ARKK,2021-01-28,2021-01-29,138.07,135.19,-2.88,-2.09,1
ARKK,2021-02-02,2021-02-03,144.48,143.72,-0.77,-0.53,1
ARKK,2021-02-09,2021-02-10,152.39,150.59,-1.8,-1.18,1
ARKK,2021-02-19,2021-02-22,150.11,141.42,-8.69,-5.79,3
ARKK,2021-03-31,2021-04-05,117.98,119.65,1.66,1.41,5
ARKK,2021-04-06,2021-04-07,121.8,118.84,-2.96,-2.43,1
ARKK,2021-04-08,2021-04-09,122.11,121.24,-0.87,-0.71,1
ARKK,2021-04-14,2021-04-15,122.82,124.54,1.72,1.4,1
ARKK,2021-04-22,2021-04-26,119.42,125.64,6.22,5.21,4
ARKK,2021-04-30,2021-05-03,118.79,114.99,-3.8,-3.2,3
ARKK,2021-05-07,2021-05-10,107.92,102.28,-5.65,-5.23,3
ARKK,2021-05-12,2021-05-13,100.49,97.85,-2.64,-2.62,1
ARKK,2021-05-18,2021-05-19,103.07,101.28,-1.79,-1.74,1
ARKK,2021-05-20,2021-05-21,104.84,104.11,-0.74,-0.7,1
ARKK,2021-05-25,2021-05-27,107.59,110.44,2.85,2.65,2
ARKK,2021-05-28,2021-06-01,110.26,109.43,-0.84,-0.76,4
ARKK,2021-06-03,2021-06-08,105.67,111.28,5.61,5.31,5
ARKK,2021-06-09,2021-06-11,111.0,114.22,3.22,2.9,2
ARKK,2021-06-14,2021-06-15,116.39,113.2,-3.19,-2.74,1
ARKK,2021-06-17,2021-06-21,116.56,117.55,0.99,0.85,4
ARKK,2021-06-22,2021-06-25,119.04,123.43,4.4,3.69,3
ARKK,2021-06-28,2021-06-29,128.1,128.73,0.64,0.5,1
ARKK,2021-07-02,2021-07-06,126.05,125.15,-0.9,-0.71,4
ARKK,2021-07-12,2021-07-13,122.7,120.27,-2.43,-1.98,1
ARKK,2021-07-22,2021-07-23,119.72,120.42,0.71,0.59,1
ARKK,2021-07-29,2021-08-02,119.61,119.13,-0.47,-0.39,4
ARKK,2021-08-04,2021-08-05,121.26,123.51,2.25,1.86,1
ARKK,2021-08-09,2021-08-11,122.66,119.31,-3.34,-2.73,2
ARKK,2021-08-12,2021-08-13,119.85,118.13,-1.72,-1.44,1
ARKK,2021-08-18,2021-08-24,113.94,119.08,5.13,4.51,6
ARKK,2021-08-26,2021-08-30,117.21,120.78,3.57,3.05,4
ARKK,2021-09-01,2021-09-08,121.69,119.18,-2.51,-2.06,7
ARKK,2021-09-09,2021-09-13,119.72,116.23,-3.48,-2.91,4
